"","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.134.90min","lfq_SW.exo.24.9.21.135.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"NOTCH1",14.3637724647173,14.4784381970365,14.3637724647173,14.3787049588287,14.3425686961952,14.3425686961952,14.3994110949562,14.3226571818979,14.5796631671954,14.2829860483181,14.26279646305,14.4340481813684,14.3787049588287,14.4340481813684,14.5197896776767,14.3425686961952,14.3425686961952,14.3787049588287,14.3226571818979,14.3226571818979,14.3637724647173,14.3226571818979,14.3787049588287,14.26279646305,14.3787049588287,14.4573015462976,14.3425686961952,14.302329090842,14.3787049588287,14.3637724647173,14.4168278683426,14.4340481813684,14.3637724647173,14.5986900995321,14.4573015462976,14.3543355581718,14.3331836012322,14.3668070792377,14.2874867122528,14.4298420634884,14.3769632300422,14.2925286960691,14.3817121630196,14.3262038054813,14.3881722277901,14.3714833245016,14.3881722277901,14.3112154358937,14.3769632300422,14.3190669768871,14.360382600902,14.460894026987,14.3769632300422,14.3817121630196,14.3714833245016,14.3401662081862,14.3881722277901,14.4953210164501,14.3769632300422,14.5528485887252,14.4998581342531,14.3881722277901,14.4298420634884,14.4099158882288,14.4298420634884,14.2533919814964,14.360382600902,14.3543355581718,14.360382600902,14.3817121630196,14.5278451418941,14.5364317954887,14.3543355581718,14.460894026987,14.3112154358937,14.2803272212168,14.4953210164501,14.5050079676373,14.4099158882288,14.460894026987,14.2874867122528,14.3331836012322,14.2874867122528,14.3668070792377,14.3769632300422,14.2454544802252,14.2667402452264,14.5364317954887,14.8929756218969
"RAB5B",15.6539818843185,15.6539818843185,15.4992262577617,15.4038648338905,15.2481383486345,15.4120425992513,15.5060171350378,15.1865774139068,16.0029371978511,15.2098453543747,15.2911381629481,15.435218557923,15.4707077171637,15.7244307909236,15.7594249556836,15.3061277719856,15.5909154246909,15.5557827067269,15.2022061781828,15.284364741127,15.4204390849722,15.435218557923,15.3735136688124,15.3280695387461,15.4992262577617,15.6862096222699,15.140641612577,15.4204390849722,15.4707077171637,15.4772036312805,15.3735136688124,15.4992262577617,15.2481383486345,15.9158653305115,15.3280695387461,15.5145162970287,15.283358488317,15.3666919754258,15.272707021606,15.5909797370935,15.6877625093519,15.6039185513801,15.5781452306955,15.6136491161217,15.6388265368089,15.4969241718836,15.6605336637484,15.2896919808135,15.5781452306955,15.2525496256117,15.5541622152564,15.656866865222,15.6734344049025,15.707648149682,15.5746075638098,15.4437979562941,15.3605391936867,15.5746075638098,15.4263232205862,15.6499339614018,15.707648149682,15.66632037389,15.484635512696,15.4569342709451,15.6463770033353,15.2019182929962,15.5811364855322,15.4437979562941,15.471037235522,15.5007135941315,15.557373872744,15.4933568129145,15.2289707768439,15.3408343412127,15.3082838345806,15.283358488317,14.5667533270044,15.4017217095925,15.3857194687526,16.1796542845127,15.2934604815416,15.242599557996,15.3151304358011,15.5313219149403,15.6262106034509,15.2289707768439,15.1600605436256,15.5114873886019,15.6354808064553
"CCT8",15.4150784096273,15.3746194171187,15.4020180310692,15.2548303195862,15.2676347597486,15.2029390039053,15.4020180310692,15.2029390039053,15.5696075050239,15.2029390039053,15.2352639080664,15.3263502861299,15.3464315970223,15.4517655841181,15.5638691459837,15.3130671383595,15.4322784319463,15.4079706154694,15.2029390039053,15.3333379156224,15.3199114011857,15.3527842329861,15.3333379156224,15.2676347597486,15.420057958625,15.4386987868552,15.2873316746353,15.3405263387513,15.3527842329861,15.3673831613457,15.3003142106171,15.4079706154694,15.2935811842927,15.5386366345535,15.3600778207458,15.3891447371621,15.2940254183126,15.3008577844429,15.2398867656015,15.4730720187246,15.4111866876087,15.3784667078835,15.4598055446186,15.4527761895972,15.4339407383712,15.3558217280288,15.4339407383712,15.2259824378379,15.4339407383712,15.2428497781686,15.4238269266689,15.4873147206808,15.4759634201241,15.4491635610222,15.3696316101634,15.4173123909317,15.3079784706675,15.4339407383712,15.3662249474874,15.4631173170545,15.4972257134472,15.5134581543643,15.3558217280288,15.2497219082423,15.4701221589117,15.2597410942076,15.4452534705266,15.38587236706,15.4421576627784,15.4143180787325,15.3079784706675,15.358957283638,15.3456532082362,15.2803977038755,15.3008577844429,15.2767934392624,15.2803977038755,14.9332270366811,15.2666622548744,15.3366781273294,15.2834479979696,15.2114622003587,15.2870193777895,15.3784667078835,15.4074861530646,15.2940254183126,15.2566135983156,15.3117904437987,15.358957283638
"FGL2",14.9764649854922,15.0936067668033,14.9832653058483,14.75722331467,14.894749844633,14.7176201387095,15.0675184108595,14.5871900250255,15.3919878542465,14.6110734069435,14.6244697974534,14.9072419662861,15.0113010480854,15.1861995456699,15.1735285494454,14.828152806382,15.1090995682604,15.0806836011291,14.5796869382812,14.8509474775508,14.828152806382,14.828152806382,14.8435140238828,14.75722331467,14.9764649854922,15.1370092691769,14.710790298813,14.8362692511417,14.894749844633,14.9292868047614,14.872226135348,15.0385293052985,14.7413652713755,15.2225523125207,14.8200262125065,15.0544011291062,14.6715469183686,14.8455961656231,14.7360145513612,15.043853751555,15.1288173206078,15.043853751555,15.0401897910675,15.0719804741771,15.1220802974624,15.0157979606821,15.1466587235249,14.6903102679081,15.0719804741771,14.5732746775559,14.9729196678159,15.1496486089255,15.1702575339487,15.1702575339487,15.0544011291062,14.9836889555217,14.8250843776999,15.0927525287443,14.8848068521915,15.2405853980034,15.2050733668922,15.1565830652983,15.0608377529496,14.8057996072929,15.1976091246135,14.5776313271863,15.043853751555,14.9798812235399,15.0401897910675,14.9167678497601,14.931017549047,14.9443196326457,14.6135523135958,14.6811411627258,14.8372177658196,14.7736002588804,14.7818074459443,14.8529611176116,14.8416235552017,14.4407588303509,14.7656595743475,14.7165131862906,14.7528422543689,15.0231310597131,15.0474605191541,14.659149128943,14.5630324094872,14.959363041093,15.0196867546064
"RAB1A",13.0142509412843,13.0142509412843,13.3379485241814,13.1333234895096,13.0142509412843,13.0142509412843,13.0142509412843,13.0142509412843,12.8512212437746,13.1333234895096,13.0142509412843,13.0142509412843,13.1333234895096,12.8512212437746,13.0142509412843,13.0142509412843,13.1333234895096,13.1333234895096,13.0142509412843,13.0142509412843,13.0142509412843,13.0142509412843,13.1333234895096,13.1333234895096,12.9256092756042,12.9256092756042,13.0142509412843,13.0142509412843,13.0142509412843,13.0142509412843,13.1333234895096,13.2427323789357,13.0142509412843,12.9256092756042,13.3379485241814,13.0403708654437,13.139270277494,12.9828206979888,12.9828206979888,12.9399783906779,12.9828206979888,12.9399783906779,12.9040251524862,12.9399783906779,12.9399783906779,12.9828206979888,13.1845735122419,12.9828206979888,13.0403708654437,13.0403708654437,13.0403708654437,13.139270277494,13.0403708654437,13.0403708654437,13.0403708654437,12.9399783906779,13.0403708654437,13.0932503914248,13.0403708654437,13.2213946586074,13.3237139817046,13.2213946586074,12.9828206979888,13.0403708654437,13.2499415565225,12.9828206979888,12.9399783906779,12.9828206979888,12.9040251524862,12.9399783906779,13.281547402085,13.281547402085,13.0403708654437,13.0932503914248,12.9399783906779,12.9399783906779,13.2499415565225,13.139270277494,12.9399783906779,13.3598389932823,13.0403708654437,13.0932503914248,13.0403708654437,12.9828206979888,12.9399783906779,12.9828206979888,12.9828206979888,13.139270277494,13.2499415565225
"PGM1",14.957979629106,14.941556397538,14.9077666116424,14.885519643183,14.9470688679859,14.8690444918571,14.8690444918571,14.7546966038223,15.0273476430065,14.8115020558153,14.8059154461565,14.8744412221321,14.9366853284498,14.9248729709838,15.00459624757,14.8805778158054,14.9077666116424,14.8910286938506,14.8059154461565,14.9020188293397,14.9248729709838,14.9187216156977,14.9129719655745,14.8805778158054,14.9707001711641,14.9767149313735,14.8351812934929,14.9020188293397,14.8910286938506,14.953007351464,14.9129719655745,14.9310845102182,14.8580167016576,14.9870516992106,14.9187216156977,14.9006835734058,14.8583887713663,14.8833935221745,14.83819219123,14.9517476392345,14.9628966501651,14.9338143851778,14.9295486824603,14.9415490066757,14.9480014582508,14.9255512969084,14.9118068667396,14.830570315969,14.9255512969084,14.8182952760754,14.9082222275472,14.9764020452999,14.9446696909655,14.9593214665219,14.9006835734058,14.9210175504407,14.9628966501651,14.9699399103957,14.9446696909655,14.9517476392345,15.0393215308733,14.9593214665219,14.9295486824603,14.9295486824603,14.9959714698656,14.7631232889282,14.9255512969084,14.8962969800646,14.9165878440357,14.9165878440357,14.9446696909655,14.9844252691861,14.8583887713663,14.9082222275472,14.8714897928529,14.8503992345989,15.002405915336,14.9295486824603,14.9295486824603,14.9082222275472,14.8583887713663,14.830570315969,14.8583887713663,14.9255512969084,14.93761025177,14.8010104278048,14.7974624154788,14.891309034785,14.9082222275472
"C14orf37",17.5921147039261,17.4886665374568,17.718885292117,17.575989600587,17.7513787895907,17.5595519145619,17.5463992328864,17.1721395175218,17.718885292117,17.4886665374568,17.3346044258882,17.4566229959491,17.9372299035147,17.3240974997022,17.7513787895907,17.5595519145619,17.6637196903225,17.3620164535114,17.0990115648181,17.6354853747069,17.6933429556495,17.8648997087594,17.768407202459,17.7069085294737,17.9164336755511,17.6210029141275,17.7341551496463,17.955106510957,17.9372299035147,17.8648997087594,17.7069085294737,17.6354853747069,17.7839698237077,18.0272447101008,17.8476250711548,17.6229910390718,17.6318518531989,17.4896702127733,17.404718866203,17.9591777339251,17.8426817484331,17.9045201148852,17.9591777339251,17.9045201148852,17.572597206591,17.5279173896921,17.6229910390718,17.5032794087149,17.8426817484331,17.4689439964277,17.7753521080681,17.7033670616571,17.9378229075983,17.8330207471657,17.6229910390718,17.8224498082684,17.542469884635,17.4493159586121,17.7680325828157,17.550638906654,17.9156955373496,17.588857701503,17.3786165803113,17.550638906654,17.4810942279386,17.572597206591,17.8929215961783,17.6318518531989,17.8330207471657,17.794843453755,17.3844985517614,17.4689439964277,17.3032150081945,17.4747832108141,17.6318518531989,17.6952021084461,17.1708687371258,17.2741513857438,17.495895638525,17.1769310258518,17.6762616530662,17.8330207471657,17.924912975428,17.982505919878,17.9378229075983,17.6494089872248,17.2741513857438,17.5122849218754,17.4099311224736
"CD63",14.2666078699058,14.3488683823076,14.2304494875275,14.1458978561174,14.1458978561174,14.0893156075411,14.3091705298451,14.0688285165335,14.5059670112707,14.0293557422483,14.1091092281084,14.1770283926078,14.217255165019,14.3771305857723,14.402891908648,14.0688285165335,14.2802017292448,14.2666078699058,14.0893156075411,14.2040290315317,14.2040290315317,14.1458978561174,14.2040290315317,14.1458978561174,14.2666078699058,14.33544293901,14.0893156075411,14.1272621303205,14.1458978561174,14.1770283926078,14.1770283926078,14.2802017292448,14.1458978561174,14.4181647403218,14.2040290315317,14.2417831517505,14.0556044339596,14.1894956619684,14.1022726696832,14.2735822535242,14.2816653348464,14.2210716809743,14.2348617281285,14.2417831517505,14.3308132829948,14.2058820208007,14.3179739793382,14.0641706240132,14.2735822535242,14.0807022320825,14.1676339265101,14.3640099699959,14.2961982555395,14.2961982555395,14.2615420869898,14.1894956619684,14.2348617281285,14.3957071559642,14.160223758994,14.3957071559642,14.4327760473572,14.3800241291479,14.3110711896969,14.2058820208007,14.411319065336,13.9821944448439,14.2210716809743,14.2348617281285,14.2417831517505,14.1832332372669,14.3461579146313,14.4063002392303,14.1222302729142,14.1832332372669,14.0949900691849,14.0727869198668,14.2348617281285,14.3412689365973,14.1832332372669,14.2417831517505,14.0453184533124,14.0727869198668,14.0641706240132,14.2140535973516,14.2816653348464,14.0352989669303,14.0556044339596,14.3461579146313,14.3847939658416
"MYO1G",14.3449943765832,14.4867474527712,14.3673031974423,14.1581911064778,14.17170964263,14.2969187432504,14.4149103302066,14.0621332495288,14.6461701867766,14.1447511838133,14.0438279061781,14.3088936589245,14.4149103302066,14.5222308259117,14.5222308259117,14.11289292421,14.4565642967471,14.4484203944062,14.078010585949,14.3449943765832,14.3088936589245,14.3805291822826,14.3673031974423,14.2610558107428,14.4149103302066,14.5109569351131,14.1447511838133,14.2179713056046,14.2861422469561,14.3673031974423,14.3205198401933,14.4043609974484,14.11289292421,14.5222308259117,14.3088936589245,14.3814646655872,14.2092141429995,14.3084115464177,14.2386969271969,14.4400469649106,14.4709146961225,14.3586911959994,14.4023345714411,14.4023345714411,14.4297132571932,14.2937878654479,14.4613286806459,14.21752757506,14.4237170011615,14.0963971486203,14.3700871341915,14.5358051215349,14.5092390927052,14.4613286806459,14.4237170011615,14.3519251738293,14.3814646655872,14.5588604240792,14.363754808769,14.5812991558664,14.5543037877179,14.4810604344117,14.4237170011615,14.3363141651325,14.522570095576,14.0738085609426,14.363754808769,14.3700871341915,14.4348571979037,14.3814646655872,14.4182174977148,14.4400469649106,13.98164343447,14.2386969271969,14.2386969271969,14.2246674899869,14.1549983345458,14.4131115466669,14.3162293564862,14.1703020761116,14.1703020761116,14.0889702620468,14.1317436081991,14.3519251738293,14.3764145066244,14.0650426894188,14.024555095721,14.4952439054465,14.5049792081101
"ACTB",22.2284387709266,22.2792578466885,21.635590474332,23.5171751927752,22.7296118809094,23.8882746115201,21.8523573511059,24.1666237738127,21.2069247107951,24.1044177987149,25.1451329057237,23.4594798008886,22.1435616273859,21.3279800914615,21.8083235419418,22.9422205167929,22.3340096018523,22.3795471214187,24.9134875347782,22.5218046434123,21.8083235419418,17.5851141830653,22.1435616273859,22.7728393316003,20.4679654720834,20.3753275682698,20.7105334259062,18.8364306656476,20.9520843198273,20.6573108048564,21.0132063776516,21.7220786797577,22.0629289788874,21.2904051929868,22.1435616273859,22.4353981510118,23.5042617940394,22.7279555470884,22.1287892510639,20.1393517254496,21.2206856042667,21.7031750423678,21.7031750423678,20.6596268421717,22.6325858874704,23.0231821107882,23.5042617940394,23.0231821107882,20.9377782237878,24.0814881314586,21.9034781114159,22.5307155317568,21.975735832986,22.0632190829273,22.4353981510118,21.5692510698697,23.2576865318743,22.6325858874704,20.6596268421717,23.1602176339776,21.1768764803929,22.5307155317568,22.7279555470884,23.9267512253628,22.2654485166512,21.835386545881,21.3834018645856,22.4353981510118,21.5130485424061,21.2206856042667,23.5042617940394,22.7279555470884,25.4646961256559,23.9267512253628,22.6325858874704,22.187903094602,24.0814881314586,23.6387501568756,23.1602176339776,24.222208601403,20.9958884609919,22.187903094602,19.34082809117,20.0416680854581,19.8673935498669,21.2685503171108,23.0231821107882,23.1602176339776,23.3825792340769
"ACTC1",19.7690244782146,20.096704607227,19.8100159899542,19.1421956009771,21.0423401445948,20.28739312903,19.9268487851567,18.3655654472401,20.1425414861358,18.3655654472401,16.3833533968961,21.0423401445948,19.8926866285501,19.8100159899542,20.2334311848739,20.096704607227,17.4947255249278,20.0480955683053,24.1590958956783,19.0362969835765,18.4593866896843,19.1191044418928,18.5605513866302,21.1085764367362,19.7336636665818,20.096704607227,17.7434449167196,18.9910625884565,19.1191044418928,20.096704607227,19.1421956009771,20.5354752197797,21.2870591020266,19.8100159899542,18.2346557093083,19.8606585775287,20.222072348462,19.8196948022626,19.3278922486539,18.9339168456274,19.7793918059931,18.7618644868481,18.8540018853727,18.0604130322894,19.1722936934006,20.5355340477656,19.6284027872697,20.1450946974587,19.1722936934006,20.6284933357536,18.5987124726902,20.679368830143,19.1429549742452,19.5506337622955,19.3278922486539,19.3278922486539,20.7333251651117,21.9493690785582,17.6860923854205,21.7077343293535,17.5040383989648,19.6664836984448,19.5506337622955,20.8228255222847,20.5355340477656,15.1435115792627,18.7128514919292,19.9811196374058,19.1429549742452,18.6479969173058,20.679368830143,21.0747444247904,20.2631465054827,22.5174516874766,19.5885469961217,19.0846035183099,22.153431106554,21.8200262291,21.1273742808627,21.5334213816266,19.5172422089366,21.1273742808627,18.1723555575602,19.0240129565787,19.0527191501414,19.4827298630308,17.5313648700609,20.2631465054827,21.4783412642814
"ANXA1",16.5455493776514,16.1226288281263,16.7361023168771,17.048229525006,17.1724910535162,17.4137959096501,16.1526933481881,17.4576975452473,16.5872081321702,17.5627226521637,17.1444996675384,16.7586070407165,17.1174262881304,12.3515015245357,15.9682868809197,17.299423780513,16.709192720471,16.5099663702082,17.0824739140364,17.057572040175,17.0208505794339,17.0056060090939,17.3270336417656,17.4576975452473,17.1357801498141,16.1285617651058,17.5335120205902,17.0824739140364,16.8376161727356,17.057572040175,16.8299165492946,16.9632594362915,17.5237584066429,16.8299165492946,17.6365731224941,16.5385313458756,16.8871726219745,18.76405619115,17.3285450139131,17.0977002999052,16.365828421537,15.9193503073826,16.1725114726994,15.6736251275412,15.9898021202477,18.4267727990778,16.5821552434535,18.9380852171026,16.3688738315547,16.3343762202779,17.3552006737452,15.0424018555921,15.9572885836554,16.1938478529201,17.6797926571582,15.9749829531373,17.8178987742496,17.8628885349778,18.4774419658075,17.227702094425,17.000487798792,17.2811734263513,16.9835752478254,16.7752431523262,18.0971002444471,15.7673438663363,16.4845119639801,19.6305719884336,15.8896007668835,17.4816494479243,15.9044035498395,17.8178987742496,16.0564351198681,15.9193503073826,16.931257128665,17.1936534590074,17.0414866929544,16.8181731474283,17.0594426530054,16.5561539255148,16.5295322825563,16.5821552434535,16.6307027992177,16.0664157950671,15.9866392211603,16.7606060670996,17.1040804772171,16.743329987036,16.6970757241994
"ANXA6",16.8626160662287,15.397664283431,16.6733396672635,16.5312504214633,16.7632271571756,16.3136500988734,16.0128808003802,16.2748921338922,15.5016383896636,16.1570921594202,15.9466250734419,16.4797283313834,16.3344023193586,15.9832857384353,16.2850984393272,16.5530680386134,16.6626127042854,16.3634678027684,15.8772790921172,16.7754102108206,16.4325009030853,16.3136500988734,16.1570921594202,16.3724942181209,16.4325009030853,16.0212572787018,16.3444614501008,16.6235029177824,16.2656418603519,16.4431916876054,16.3547467779575,16.3724942181209,15.5779546308765,15.5779546308765,15.7385685808098,16.0351837000251,16.2782929320336,17.1249292704608,16.2186233421425,15.2398399999363,15.8181669636313,15.8610926264881,15.8797687675025,15.936062954176,16.1129959894958,16.4364419135722,16.086642103001,16.0387030289566,15.8181669636313,16.1551745047236,15.936062954176,16.0628158082931,16.0498632204991,16.0351837000251,15.8111706590018,15.8111706590018,16.0428272230774,17.086444094401,16.2642458780042,16.1457397247278,16.1743517232854,15.7789784921664,15.9233110657296,16.0428272230774,16.1835017818109,16.496711652011,16.0073646864599,17.2285700363881,15.8418732556834,15.9196865758491,16.5939340265521,17.2034396361393,15.0864067784015,16.6756727895297,16.4105822636498,16.5143749650951,16.0937933350682,17.4293812520798,16.0243313737188,16.1959967040471,16.6136758129523,16.4364419135722,16.4171632418574,15.9900786158686,16.0971684141439,16.4673864665297,17.197245280054,16.0971684141439,16.1644067933809
"ARHGDIB",16.2616509819968,16.458463283628,16.0589095852835,16.3299565103609,16.2690583014119,16.5668586597515,16.3168610724992,16.7867829995493,16.5313788420777,16.6971021635508,16.9691046560892,16.035502658994,16.2384184613395,16.2384184613395,16.5227651040907,16.2384184613395,16.2541362701342,16.2079359102838,17.0579271005931,16.1058002647148,16.096914075084,16.1306543981292,16.3765785284895,16.1218473681431,16.2690583014119,16.3529510898571,16.6971021635508,16.1461285337047,16.1604903920109,16.2221751229819,16.3371759469877,16.2690583014119,16.641782577419,16.641782577419,16.5076730544723,16.3131519497759,16.5161860590323,16.2002902717576,16.2213356674217,16.4081035324616,16.3096235729332,16.3218658523756,16.372281775506,16.3486873518828,16.3035797102662,16.274043005227,16.3326472801954,16.2487518980217,16.375915606794,17.1902909907025,16.3680099132957,16.2395685804959,16.3096235729332,16.2627227867666,16.3096235729332,16.3174894148807,16.9268054472456,16.5118729800286,16.415408438522,15.7823053408934,16.4265064385835,16.0642798094751,16.5824816266359,16.6577559300766,16.3365411113418,16.5530164047511,16.3486873518828,16.252064231276,16.4081035324616,16.3603245838141,16.8585898183157,16.4226829281576,15.7958752009359,16.6102885098332,16.1936631544072,16.1656867140847,16.7341024581971,16.4557010948143,15.76351580376,17.222445980294,16.1401417729488,16.2817667497746,16.1480737002933,16.375915606794,16.3680099132957,16.2002902717576,16.4631221983546,16.4593212936775,16.9700413539558
