"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.133.90min","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.17.9.21.119.90min","lfq_SW.exo.27.9.21.144.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.043.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min"
"APOC2",24.173536451409,22.9382786488708,26.1418622971066,25.4421231338444,26.1418622971066,25.2849751119761,26.1418622971066,24.6097604016242,23.5342968427031,22.783758539425,24.44411976297,23.0329462042731,25.1027052125814,21.5660346278238,21.0465450404747,24.7584599894715,24.44411976297,23.9092711512913,23.6563804727859,26.3843401816257,24.0329482214745,25.2849751119761,23.3418502450368,25.1027052125814,24.7584599894715,24.173536451409,23.5342968427031,24.7584599894715,25.1027052125814,23.6563804727859,25.6335389491392,24.8359239907626,24.6855372799676,24.9709297604494,25.1499881838811,23.5866765019292,24.8359239907626,24.8359239907626,24.6855372799676,25.1499881838811,23.9703412883482,23.6847763039271,24.4398721186142,25.2834732716977,24.4398721186142,24.9709297604494,25.2834732716977,24.8359239907626,24.6855372799676,25.7654222684447,24.3122307279017,24.5654930166793,24.9709297604494,23.8595003997883,22.5509495934378,25.4489578464349,21.664535502595,24.9709297604494,24.5654930166793,23.2309139461585,20.1490950115773,24.9709297604494,23.2309139461585,24.8359239907626,24.5654930166793,24.5654930166793,22.1195343090339
"APOC3",24.3911511038028,22.5309730389718,24.5412425930581,24.5412425930581,23.8154626507523,22.9262678813874,25.0402303917747,24.2389755062927,22.2729509458011,25.2412478487696,26.2513830492111,23.0958785145244,23.5714157736145,20.5815707072442,20.841594557461,23.5714157736145,22.8204907488479,21.9448933139725,25.2412478487696,25.2412478487696,25.4217060578668,24.2389755062927,23.4557544033994,25.2412478487696,24.5412425930581,24.5412425930581,23.5714157736145,22.3684235621638,24.8797707846361,23.0958785145244,22.6181198530152,24.3394319363513,22.2914439128125,22.055647086782,23.2361644975641,22.4790582232339,23.3166992766456,23.8874793357032,23.4866286255655,23.146975705013,24.7717060858665,24.2277042351457,25.0499633904003,24.1107862435671,23.8874793357032,24.4793999867082,24.1107862435671,24.3394319363513,21.5737734786151,26.2032206889399,24.3394319363513,24.8959434429749,26.2032206889399,24.6050526741705,25.5913125224666,21.4159302630484,22.7938316946351,23.4866286255655,22.7148805487522,21.8167139873027,24.1107862435671,26.2032206889399,23.8874793357032,26.2032206889399,22.352726626952,21.4159302630484,22.7148805487522
"APOC4",24.1099046955651,22.9217331922414,22.0822153082463,24.2437890631529,21.3819473092741,23.0182387844072,22.1501136529611,23.2218667403148,24.1099046955651,23.5752376094107,22.9217331922414,21.6611001576842,22.297073675691,20.68318415035,20.0716414324589,24.7617872901631,21.1687413793961,22.6214597673506,20.68318415035,22.4799399620946,25.7439294827534,22.6214597673506,21.7321898933588,23.8274433730659,23.2218667403148,23.4461369270455,20.0246072790274,22.6214597673506,22.7189985693097,22.7189985693097,24.1099046955651,23.1163411055544,22.9659211241163,22.4655195071262,22.8406602171376,21.2399521453631,22.8406602171376,23.8558923853964,23.6744951218323,22.9659211241163,23.6744951218323,21.8139455912905,22.9011458900252,23.7719603987981,23.1949640431447,23.6744951218323,23.268541027578,24.0556783037426,21.542728760724,23.268541027578,22.1232191470899,20.5830313129374,22.9011458900252,22.1232191470899,22.0732812726483,19.2187296086133,20.9211018069401,23.1163411055544,22.9659211241163,21.0495868960123,22.1232191470899,24.2837950542345,22.7093610075911,24.6469804965819,22.3718260803978,22.5800489968047,19.5393447958009
"APOD",20.2295034674398,19.7232611902416,19.0832459270037,20.3632729778367,19.7232611902416,19.9298281095729,20.001180440179,20.2295034674398,18.3677790690503,21.0246467019075,19.6600293919196,19.3900477277974,21.6153091216371,18.8615839175077,19.018708671231,18.0783489828924,19.0832459270037,19.3341809811289,20.5570603118792,20.2991064764746,20.3632729778367,20.8592989427735,20.0641969042301,21.2906488965921,20.6375566246868,21.9812592272846,20.1472550270025,19.7232611902416,19.7232611902416,19.6600293919196,22.3361889669294,20.7804787199349,19.5774599968757,18.5772512949612,21.2060661462917,19.5503175329892,20.4864437274566,19.6320888062714,19.9085612371893,20.9267502520583,20.9267502520583,19.7335597633131,17.6814822275627,21.8321692541903,21.5263246324024,21.348318247921,21.348318247921,21.4817052509916,20.0055249044177,20.2222083653843,18.598323229974,18.3604935194322,20.2667377274818,19.112097276668,21.8887532640902,18.4178159760916,19.238843549968,21.2060661462917,19.6616981763515,19.4956122744926,19.8008036095698,20.5295996445526,19.088778372414,20.7371275014022,19.436934543874,19.2640732759916,18.2592544659101
"APOE",24.6700427233398,24.8480370203653,25.0078267846522,24.8480370203653,25.219756269889,25.0078267846522,26.2620317831096,25.219756269889,23.9605580735399,24.6700427233398,25.5736099756914,23.4855647499915,25.0078267846522,22.9483835662928,24.2282055626042,24.8480370203653,23.6923642235077,24.5279610583908,25.7424782673658,25.7424782673658,25.219756269889,25.219756269889,24.379279015113,25.9481700816439,25.7424782673658,24.8480370203653,23.9605580735399,24.6700427233398,24.8480370203653,23.6923642235077,26.7549668838548,26.4796361520467,25.2784743245097,24.5384284900296,24.5384284900296,23.3893330238974,24.8150827035123,24.5384284900296,24.4220597924835,25.5852491057463,24.5384284900296,24.6842105972631,24.5384284900296,25.5852491057463,26.0326299503552,25.2784743245097,25.4167819883878,25.5852491057463,24.3002852079095,25.1180566260821,25.2784743245097,24.3002852079095,24.3002852079095,24.6842105972631,25.1180566260821,24.4220597924835,23.1283434252474,26.2460373439147,23.8451306700821,23.0053382102896,25.8423102643574,24.5384284900296,25.1180566260821,25.5852491057463,24.9886586408261,24.8150827035123,25.2784743245097
"APOH",20.2008177429975,19.6226032684209,18.373207597881,17.7597917520626,18.1672899664764,19.1530453446601,15.2534304467547,19.0021139928817,19.3837169525974,20.53576706617,18.3850793012656,18.4097630418833,17.8212230897636,15.979151078103,18.7576119594087,18.0779317597586,20.3206148459894,19.406711963122,17.0768333060217,17.0024026436908,18.7427860288029,17.4202890290975,17.6604123021291,18.6323039178779,18.373207597881,18.4223369442818,18.4861706834337,18.8969037001413,19.4914101187402,19.7756537186454,18.3970658221898,18.8295752397276,18.3925510195165,19.1097857657265,17.5821168709046,17.7311492256441,18.4586712640372,17.8579963692155,18.3925510195165,18.162229892396,19.1788873435625,18.2377551452053,16.4073802892394,18.2377551452053,19.0689674140185,18.3192359174466,18.3192359174466,18.5384262513407,17.1396904096804,20.6124733542658,21.3965232828188,18.7702120419314,18.9877605402786,19.8430540817162,18.6199254732854,15.9507623489344,17.6711454383372,18.5384262513407,17.1752801745871,18.0170025396387,19.8430540817162,18.9543006004237,19.0268600079705,19.2127338409114,19.2667270682958,18.8925675520077,19.7634810449629
"APOL1",22.3699908833484,22.3699908833484,23.7689351285463,21.5947008092418,21.9791098913379,22.240693835174,22.3699908833484,21.8551371623065,22.5287951406572,23.9623609596279,21.7178427146448,22.5287951406572,22.8577509257462,20.8639015467141,21.1742238308916,23.5534726739665,22.6946400782763,23.2015026202955,20.4008637365962,22.119659704686,22.6946400782763,23.2015026202955,21.4694008012947,21.7178427146448,22.8577509257462,23.9623609596279,25.1006484121092,24.2189020277969,21.4694008012947,23.0186279021537,22.240693835174,22.3389152701061,20.8899748001116,23.3252791071068,22.678826867088,23.0374516274078,22.6364322479776,23.2019786555119,22.1937408894826,22.7244852366152,20.6464865663183,23.3252791071068,19.1429645478989,22.6364322479776,23.0953532287222,22.6364322479776,22.8100855135653,23.3252791071068,22.1109494198629,21.4355681217155,23.6325000424557,22.8543814745973,21.9169111937269,22.006870133794,21.2428835479705,24.0642197069065,23.7716569521055,19.8517731345475,22.6364322479776,21.4355681217155,22.1937408894826,20.3837388334562,22.8100855135653,22.3967693463282,22.3967693463282,22.3389152701061,21.4806901785125
"APOM",22.1066645516584,22.7068672226119,19.9964130069236,21.5874412716361,22.7068672226119,22.1066645516584,20.1379903112602,23.2306481566821,19.9419770441716,23.5267200128232,21.8077722730702,21.4816785427268,21.9101114805776,20.3177547206285,21.6914057689824,22.9394784329554,23.4287842783439,21.6384873684153,20.6789219313397,20.4630837524559,21.5362245516989,22.7068672226119,19.7185291355502,22.2539660783796,21.0143682561068,20.2649977579209,19.5001423598246,21.075601382927,23.2306481566821,21.7602724287645,19.6400553297154,21.9424109770802,21.3587478558674,19.6837094690256,21.3064007092474,19.7792854522846,21.5315133394399,21.2146036982612,21.262204686732,21.9424109770802,23.3803385840237,20.9521055382848,21.8442513238105,22.6835037695604,22.901659138392,22.5610206196293,23.1972528323491,22.9813635867761,20.715035339994,22.3579899750322,19.971181226152,20.2078512776324,22.3579899750322,21.3587478558674,22.4890807585243,21.8442513238105,20.0943897207118,21.7972452815925,20.9521055382848,20.5971582101634,20.5581269543324,22.306084833599,21.467366256474,22.5610206196293,20.4657586212169,20.638020141496,19.0502326430114
"ARF1",15.50486790103,15.7159118246084,15.495957928193,16.0059109737357,15.4695219395701,15.8201336053249,15.7328549483623,15.891602631763,16.0392841132207,16.0392841132207,15.6227642309365,16.0295227449059,15.7662857156638,15.5323505587036,15.7505303148843,15.7264178847918,15.7159118246084,15.9805900228918,15.9805900228918,15.9306294054076,15.9021491304936,16.0468755965613,15.8008383191043,15.8668681644799,15.7928545685137,15.9218560547553,15.9959923706185,15.891602631763,15.891602631763,15.9876136672764,15.6048391007896,16.018654946265,16.6205181713046,15.9054795219413,15.2605454836039,15.9480578379469,15.6886306469287,15.8637362611127,15.6045211518817,15.7544768847316,15.9646366458459,15.82363560515,15.970699582651,15.7099360592972,15.5980590595049,15.4289544724064,15.726178366323,15.8637362611127,15.9380785665264,15.6395731375266,15.8268911509639,15.9595829025253,15.7326904270775,14.6212148932472,15.4218932131087,15.8446526855566,15.7387820027267,16.3474872445468,15.8989509806038,15.9595829025253,15.82363560515,15.9646366458459,15.9987496892273,15.5681683811486,15.9480578379469,15.8417650524098,15.8357643603697
"ARPC1B",16.0681003028806,15.7258723060863,16.8432323096571,15.8995591132881,15.4782419703939,17.3636828007562,15.7258723060863,15.5470489194465,15.6246417737677,15.4533782405455,15.7414050828765,15.8576579876904,15.20373801743,15.6852465523479,15.7414050828765,15.7175975351462,15.8223752875497,15.8678847074347,15.5302674144353,14.0104873910388,15.3399385415602,15.384069691105,15.4089608286165,15.3779137905077,15.556472871233,15.213991567131,15.3555386415024,15.20373801743,15.2632488401867,15.3779137905077,15.7791909490059,15.7339042504721,15.7274916138687,15.7124375429657,15.3453695897379,15.3796631966844,15.2647595151112,15.2063726215844,14.7019010160001,15.7036943019234,15.3761278092578,15.2647595151112,14.8959658781424,15.0997452057231,15.2680892208961,15.4521727096321,15.3828592429529,15.3921008370827,15.1940000854,16.4165189253823,15.6232174173486,15.3350838153371,17.5361599302617,16.5620055137886,15.3638809042934,15.0045017063207,15.2680892208961,15.3888996286652,15.23883349366,15.1973137813366,17.7139678286232,15.8606428547914,16.5818791387095,16.2978566247375,15.0664118783654,15.1973137813366,18.4083731235027
"ARPC2",16.0142359409809,15.9446732377101,16.6551362459333,15.7776107289648,15.9446732377101,17.8623029745583,15.9584464606439,16.6115604772848,15.8269802275031,15.8448264907074,16.079934389655,15.7151972714412,15.6446017241825,15.6353833041942,15.8683521565217,15.9143793475699,15.9635190393994,15.7776107289648,15.6786470023837,16.0042537013947,15.6967239792052,15.7459671532726,15.6836565089379,15.8366938851134,15.6353833041942,15.6494291654404,15.7634575854524,15.8824325833987,15.7680556456941,15.6836565089379,16.0598692267962,16.09017634093,15.8041862892323,15.7139990899337,15.5982104570434,15.8185172548948,15.9280696080916,15.8853001993414,15.8590504239422,15.9463412493828,15.3427669809786,15.8222016091804,15.6622966248835,15.8332998094908,15.8983585842231,15.8551015636576,15.8663181403664,15.8332998094908,15.7288886076733,16.0824799405227,15.5544717937139,15.6412798276542,16.0245834598714,16.2018996181096,16.1275483860573,15.9280696080916,15.8265874123155,15.7018644378094,15.7097682633325,15.7173803524581,16.6989470684122,15.931465297911,16.5459737756938,15.9245087054129,15.740701067717,15.8407705666768,17.8423836221107
"ARPC3",16.5456954837368,16.4176919334193,18.8151683168627,17.2290236595446,17.2572281474544,17.3055346043783,17.3253492145981,17.2187306402378,16.8370459317612,16.6640074334488,17.5246901684105,16.5392382668512,16.4415772586256,16.3579628042073,16.4658522583625,17.1738808823775,16.5330524820354,17.0230271805733,16.5330524820354,16.7896969546056,16.6133635534178,16.7360815637833,16.955421085463,16.9032488661857,17.009332620467,16.5616715018336,16.8786814565852,16.723942556766,16.5276756980917,16.5209953641267,17.4941444602139,16.7263756432488,17.1789128648776,16.6158469418016,16.5920876970951,16.628763415876,16.5242330437312,16.6158469418016,16.4655016759824,16.6901638295991,16.5587865435366,16.5040275556382,17.8197426188184,16.6447080307974,16.563632044576,16.579557047744,16.6065478660219,16.0971453732153,16.7104458243371,17.4884494335174,16.5421381608217,16.6158469418016,17.3619625386116,16.8796006055275,17.0104864281806,17.4475488116649,16.5292258836018,16.6752071224175,16.5196505241744,16.5196505241744,17.6394650542993,17.8197426188184,17.3104861506511,16.7840641294349,16.648218922599,16.6360705079833,17.9610010859632
"ARPC4",17.1615406543084,17.0079878304174,16.5430029172736,17.0282684891638,16.5053958347819,17.0282684891638,16.6274867109796,17.0761166870123,17.0550343728336,17.3319081992917,16.5949547780192,17.2012052657224,17.2094902043493,17.0079878304174,17.0954128991194,16.5309150242235,17.1259972985363,16.9361560908493,17.139805923165,16.6654535226109,17.0761166870123,17.062295187006,17.2542876279184,17.0761166870123,17.1184546291861,16.9862583606189,17.000527481045,17.2456976644446,17.1469725859363,17.139805923165,16.6345931504121,17.0003498301866,17.1632492744428,16.615418638248,16.9664881205965,16.9453444402148,16.7869250952846,16.9183675907226,16.8732202321366,17.4972219754653,16.9183675907226,16.8687083896329,17.0384599975428,16.8838294053985,16.7622292507466,16.8168302360722,16.39957806435,16.929490896633,16.9527033225922,17.1792470470184,16.9355783472804,16.9892751320207,17.3906770355238,16.5228706576092,17.0136461565511,16.8009053961696,16.8972354262176,16.8009053961696,16.9183675907226,16.9527033225922,16.9453444402148,17.100589893721,17.0334025942548,17.439931713548,17.0435888484147,17.0067616026093,17.3973563134061
"ARPC5",16.4790721138491,16.4194922771734,17.6380082888384,16.603176511577,16.7495138410463,17.4840305537588,16.9030098975584,17.7867563042089,16.5383185827426,16.4920997917187,17.5113961626727,16.2693340858732,16.1950724616404,16.3789096698339,16.230796939354,17.1673293436626,16.5630617883245,16.500805852408,16.1505520859071,17.2241068744697,16.4194922771734,16.6482720335974,16.5676288908258,16.5722896504226,16.5676288908258,16.5230659514017,16.5165973452838,16.3611276791258,16.3649320786575,16.2693340858732,16.6694189073505,16.113733712426,16.8920856041724,16.621947116241,16.4546084197195,16.481405153393,16.5142125013675,16.4939140152114,16.4582127388597,16.5433251002054,16.3877237224706,16.357924936054,17.5211113931853,16.5659065853676,16.5937901781703,16.5265748466502,16.5012738297958,16.4975015948749,16.4939140152114,17.5131707947071,16.6394084071217,16.4698249021914,16.869376275383,16.6018330872104,16.2747205689727,16.8141320074171,16.4546084197195,16.4005878213513,16.4582127388597,16.4582127388597,17.0219709174244,17.2156062692668,17.3139433929127,16.353460554934,16.4698249021914,16.4746759949278,17.9300640096697
"BASP1",14.0191614896734,14.2874796134794,16.1514314760896,15.7607790477412,16.0271189771521,15.9197844326661,16.015824062655,15.3348810008678,15.4298681524515,15.3405394840404,16.0211900061545,15.3644336067531,15.4016536068303,14.825077320537,14.0684704358663,14.3885770308034,14.1576982363415,15.8386283076483,15.5074825168587,15.7364872750774,15.4658218772372,15.5978374751118,15.9028674096814,15.5905410505776,15.5538499436182,13.5008172096141,15.5659355691927,15.2993159609208,14.9957482399236,15.0579159580039,14.9838377079281,15.2078722423991,15.5619845859548,15.9452761583425,15.5287083726434,15.1079289987236,14.820710117183,14.9229573102575,14.9442267609382,14.989674522281,15.1551500384227,15.0589691745074,15.9047191507651,14.9189528871604,14.8682245906244,14.9488060305819,14.9442267609382,14.8682245906244,15.0213444048325,16.1399574350564,16.2990564539528,15.4614885919661,14.7167912196647,14.5667651821266,15.2371727276152,18.5308022170853,15.080579423741,14.9581022566869,15.0658012008589,14.2425062474693,15.4239620192868,14.4482825933464,15.9237354981307,13.6493195788741,15.1517489076119,15.0556094309484,14.977565982351
"C1QA",19.0727066188986,19.9352940316385,18.4492368213274,20.0691102734972,19.5115056274106,18.9256922338776,21.0568773063096,18.2516129074763,19.7823937547632,19.5908687051207,19.5512368232155,20.1863787844085,19.5908687051207,19.2482810592696,18.8967315547995,20.0691102734972,19.9737890221419,18.4275962709948,19.8788724565886,19.6949272385602,21.0013632297144,21.2298658078147,20.6331558278425,21.6808619234124,21.489187252158,21.0568773063096,21.4290746910235,21.7356821511422,19.8788724565886,19.1076750962256,20.6952279281757,19.7448900975764,19.5046773717944,20.1296860641896,19.1139420417963,21.2558864796708,20.4923186375885,20.8042884705706,20.4160098077241,19.5343996089291,20.240428508191,20.5770359927138,20.289190192659,20.8042884705706,20.5770359927138,19.8446496448076,19.8446496448076,19.9699784117826,20.8517600340475,18.8998681802776,19.5343996089291,19.2702018540836,17.6147341161099,19.5942206492752,19.1403787082819,21.5742674679141,20.5770359927138,20.4554474836252,21.4735702416929,20.8042884705706,19.5611340366926,19.3273089334663,18.2645364630577,18.5459839506793,20.9005559724952,20.7072162639125,18.3600307002304
"C1QB",22.0813698809642,22.3090123228,18.1673699846451,21.2103173213369,21.6260372279098,22.2024913411458,20.8625463594754,22.5135969252086,22.2024913411458,22.6669174717293,20.2174678139167,22.9531198858075,22.5862381315314,22.9531198858075,22.5862381315314,20.8625463594754,22.8042802573953,22.2024913411458,23.2816548468657,22.3090123228,22.2024913411458,20.373224472394,21.9198476647777,22.8042802573953,22.0813698809642,22.0262891341685,21.2598824147518,21.8103563193198,22.5862381315314,22.3810112899013,21.5123424305926,22.0782510462455,21.9209658349407,21.9209658349407,22.0782510462455,22.5280025461258,22.4621927264606,22.6118601844696,22.2069161328876,22.3375584767009,21.9209658349407,22.2069161328876,20.4276032632551,22.1433422317066,21.4816925389002,21.4816925389002,21.8710698306923,21.2041073813652,22.0273063547747,22.6900897860016,23.1672218591299,22.6118601844696,20.4276032632551,22.4621927264606,22.2775248226484,20.6461416597355,22.6900897860016,21.4816925389002,22.8155287341688,22.2069161328876,22.3375584767009,17.9288021808819,22.6900897860016,22.0782510462455,22.2775248226484,22.6118601844696,21.267067490137
"C1QC",23.8236382197894,22.9764952899873,21.8538545376827,21.9689942751753,22.2142275434568,23.4010537754519,22.5151618999483,22.4539482093494,23.6070294779733,23.9401638339793,21.9689942751753,24.0405095836966,23.5049362356006,23.9401638339793,23.5049362356006,24.0405095836966,24.2793656929338,23.5049362356006,21.7308097364418,21.7308097364418,23.6070294779733,22.8267383244909,24.0405095836966,22.5933736148984,22.8990525927341,22.9764952899873,21.4648157638519,23.8236382197894,23.1563314456845,23.3382956276534,23.9401638339793,23.3103717025381,23.6169740006844,23.2286233829394,23.1336938699599,24.0808779941789,23.3977009242603,23.9593167837534,23.0499607755549,23.1336938699599,22.2627871858823,23.9593167837534,22.4435549137379,23.3977009242603,23.3103717025381,23.0499607755549,23.2286233829394,22.5079748336368,23.5049597704037,22.9572299867986,23.3977009242603,22.6666387999345,20.8097468831923,22.8740580434939,22.9572299867986,23.8358003768945,23.9593167837534,23.1336938699599,24.9357919115885,23.8358003768945,22.9572299867986,22.7894284844259,22.5079748336368,21.2120402618326,23.5049597704037,23.9593167837534,21.8649165009678
